id,nome,categoria,endereco_rua,numero,bairro,endereco_formatado,latitude,longitude,cuisine,site
185641290,Cabral,Casa de Show/Boate,,,,Endereço não disponível no OSM (Apenas Coordenadas),-23.5460761,-46.580143,Não especificada,
370206141,Tasca Mercado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4541628,-48.4860811,Não especificada,
449386949,Vitória Pizzaria,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.2973402,-48.4838235,italian,
477853299,Starbucks,Café,Rua de Belém,110,,"Rua de Belém, 110",38.6975196,-9.2036756,coffee_shop,https://www.starbucks.pt/
491465042,Alemão Lanches,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4512557,-48.4872807,Não especificada,
491631971,Associação dos Quarentões,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4611007,-48.449671,Não especificada,
505204835,Reduto,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4435459,-48.4907331,Não especificada,
505204838,Bom do Trigo,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4438681,-48.4879215,Não especificada,
505204839,Circus Hamburgueria,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4501918,-48.4879558,burger,
505204841,Subway,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4428093,-48.4904758,sandwich,
505204842,Cia. Paulista de Pizza,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4432503,-48.4900501,pizza,
505204843,Boêmio,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4431645,-48.4901359,Não especificada,
505204844,Doca Espeto,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4437371,-48.4905212,Não especificada,
505204863,Batistão Sucos,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4414826,-48.493557,Não especificada,
505204988,Milleo,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4456013,-48.4879129,Não especificada,
507113543,Fuji Grill,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4422239,-48.4878898,Não especificada,
507113547,Peixaria Amazonas,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4405164,-48.4914175,seafood,
507113549,Athena,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4464455,-48.4939409,Não especificada,
595010409,Spots,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7067277,-9.2095152,Não especificada,
603948618,Lojas Americanas Nazaré,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4520621,-48.4821945,Não especificada,
621053912,Panificadora Sagres,Café,Rua dos Caripunas,1717,Batista Campos,"Rua dos Caripunas, 1717 - Batista Campos",-1.462334,-48.4873482,Não especificada,
627001218,JC Refeições,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4562119,-48.4896726,Não especificada,
627001226,Kahori Sushi,Restaurante,Avenida Serzedelo Corrêa,880,Batista Campos,"Avenida Serzedelo Corrêa, 880 - Batista Campos",-1.4604073,-48.4885365,Não especificada,
767884247,Bar do Parque,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4531356,-48.4941019,Não especificada,
767884272,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4538735,-48.4948592,Não especificada,
770418971,Capone,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4487206,-48.5003324,italian,
950508832,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7024372,-9.2062211,Não especificada,
950508984,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7077035,-9.2072189,Não especificada,
950509262,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7084151,-9.2122185,Não especificada,
950509615,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7116764,-9.2134153,Não especificada,
950509889,Gandhi Palace,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7115758,-9.21327,indian,
954068009,Este-Oeste,Restaurante,Praça do Império,,,Praça do Império,38.6951273,-9.2074335,Não especificada,
1302863147,Café Império,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6952351,-9.2152776,Não especificada,
1302870977,2good,Restaurante,Rua Duarte Pacheco Pereira,7A,,"Rua Duarte Pacheco Pereira, 7A",38.6979527,-9.219215,portuguese,
1302870987,Madalen AS,Café,Rua Duarte Pacheco Pereira,9B,,"Rua Duarte Pacheco Pereira, 9B",38.6983756,-9.218618,takeaway;portuguese,
1302870989,Café gelados Chile,Café,Rua Duarte Pacheco Pereira,7F,,"Rua Duarte Pacheco Pereira, 7F",38.6981305,-9.2189838,coffee_shop;ice_cream,
1302870990,Pastelaria Restelo (Careca),Café,Rua Duarte Pacheco Pereira,11B,,"Rua Duarte Pacheco Pereira, 11B",38.6985484,-9.2184023,cake;coffee_shop;portuguese,https://pastelariaocareca.pt/
1302870999,Vintequatro,Restaurante,Rua Duarte Pacheco Pereira,24A,,"Rua Duarte Pacheco Pereira, 24A",38.6976188,-9.2190655,italian,
1302881356,Vella Café,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6931618,-9.2135462,Não especificada,
1302881364,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7113614,-9.2145077,Não especificada,
1302881375,Pingo Doce & Go,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7113488,-9.2143709,Não especificada,https://www.pingodoce.pt/lojas/pdgo-restelo/
1302888591,Sem Nome Registrado,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.694212,-9.2174309,Não especificada,
1302888592,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6939185,-9.2179776,Não especificada,
1393201626,Território Lounge Bar,Bar,Travessa Benjamin Constant,1321,,"Travessa Benjamin Constant, 1321",-1.4534035,-48.4885232,Não especificada,
1393201896,Municipal Bar e Restaurante,Bar,Travessa Municipalidade,1643,,"Travessa Municipalidade, 1643",-1.4352706,-48.4886909,Não especificada,www.barmunicipal.com
1467720218,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7147864,-9.2144559,Não especificada,
1468348685,Restaurante O Furão,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7153094,-9.2146637,Não especificada,
1468348686,Restaurante Casa da Amendoeira,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7160788,-9.2151076,Não especificada,
1468348688,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7152566,-9.2149737,Não especificada,
1468348692,Café Coffee Day,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.7152874,-9.2139516,Não especificada,
1513403812,O Frade,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6978772,-9.199268,Não especificada,
1513471696,O Prado,Restaurante,Rua da Junqueira,472,,"Rua da Junqueira, 472",38.6975221,-9.1983219,portuguese,oprado.pt
1513471725,Solar do Embaixador,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6978821,-9.1991346,Não especificada,
1513483126,Floresta de Belém,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6969463,-9.2018334,regional,
1513483139,"Manteigaria ""Fábrica de Pastéis de Nata""",Café,Rua de Belém,7,,"Rua de Belém, 7",38.6971728,-9.2021881,Não especificada,
1513483152,Queijadas de Belem,Café,Rua de Belém,1,,"Rua de Belém, 1",38.6970982,-9.201824,Não especificada,
1513486157,BemBelem,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6969812,-9.2030577,Não especificada,
1513486161,McDonald's,Fast Food/Lanchonete,Travessa da Praça,2-14,,"Travessa da Praça, 2-14",38.6969937,-9.2032831,burger,https://www.mcdonalds.pt/restaurantes/belem/
1513486164,Cais de Belém,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6969791,-9.2029505,Não especificada,
1513486166,Dina,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6969768,-9.2030974,Não especificada,
1513491510,Jardins de Belém,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6969476,-9.2024892,Não especificada,
1513491516,Adega de Belém,Restaurante,Rua de Belém,42,,"Rua de Belém, 42",38.6974047,-9.2025475,portuguese,
1514445079,Pão Pão Queijo Queijo,Restaurante,Rua de Belém,126,,"Rua de Belém, 126",38.6975445,-9.2038683,Não especificada,
1514746862,Chique de Belem II,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6975878,-9.1947481,Não especificada,
1600399977,Mensagem,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6931832,-9.2107106,Não especificada,
1600400072,Feitoria Restaurante & Wine Bar,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6930572,-9.2107097,Não especificada,
1719291892,Casual Lounge Caffe,Café,Rua Bartolomeu Dias,148 B,,"Rua Bartolomeu Dias, 148 B",38.6951616,-9.2137276,coffee;cocktail;wine,https://www.casuallounge.com/
1846915409,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.695694,-9.2126281,Não especificada,
1914105342,Cachaca BAR,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4577073,-48.4871647,Não especificada,
1914108567,BAR COM MARCO,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.447765,-48.480356,Não especificada,
1962025505,Descobre,Restaurante,Rua Bartolomeu Dias,65,,"Rua Bartolomeu Dias, 65",38.6950509,-9.2127147,international,https://www.descobre.com.pt/
2473018001,Hamburgueria do Bairro,Restaurante,Rua Duarte Pacheco Pereira,7B,,"Rua Duarte Pacheco Pereira, 7B",38.6979789,-9.2191761,burger,https://www.hamburgueriadobairro.pt/
2473034291,Jorge,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6998139,-9.2248204,Não especificada,
2473034384,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6997876,-9.2250773,Não especificada,
2473034392,Tasco do Tio Candinha,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6998761,-9.2248681,portuguese,
2473034398,Vasco da Gama,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.69976,-9.2245797,Não especificada,
2483762168,Nosolo Italia Belém,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6943523,-9.206488,Não especificada,
2503332172,Darwin's Café,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6929899,-9.2209085,international,https://www.darwincafe.com/
2613633000,Sem Nome Registrado,Restaurante,Rua Jequitinhonha,193,,"Rua Jequitinhonha, 193",-23.5305373,-46.6002778,Não especificada,
2625142600,Eskritorio,Restaurante,Rua Fernandes Vieira,135,,"Rua Fernandes Vieira, 135",-23.540221,-46.5903787,Não especificada,
2632563620,McDonald's,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4524643,-48.4802895,burger,
2653211399,Açaí Biruta,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4576311,-48.5058809,Não especificada,
2688630868,Park in Restelo,Restaurante,Parque dos Moinhos de Santana,,,Parque dos Moinhos de Santana,38.7087863,-9.2068349,Não especificada,
2795594682,Meu Garoto,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4441102,-48.4892382,Não especificada,
2795594683,Los Piratas Algodoal Bar,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4601537,-48.505669,Não especificada,
2795594684,Element Club,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4454602,-48.495997,Não especificada,
2882310533,Fogão Gaucho,Restaurante,Rua Ferreira de Oliveira,159,,"Rua Ferreira de Oliveira, 159",-23.5242943,-46.6036357,regional,
2933364510,Sem Nome Registrado,Bar,Rua Catumbi,634,,"Rua Catumbi, 634",-23.532792,-46.6011952,Não especificada,
2933411428,Sem Nome Registrado,Bar,Rua Catumbi,500,,"Rua Catumbi, 500",-23.533837,-46.6007251,Não especificada,
2933411433,Sem Nome Registrado,Bar,Rua Catumbi,446,,"Rua Catumbi, 446",-23.5343042,-46.6004999,Não especificada,
2933411452,Sem Nome Registrado,Restaurante,Rua Catumbi,212,,"Rua Catumbi, 212",-23.5362689,-46.5996458,regional,
2933411457,Sem Nome Registrado,Bar,Rua Catumbi,188,,"Rua Catumbi, 188",-23.5364622,-46.5995613,Não especificada,
2933446894,Sem Nome Registrado,Bar,Rua Catumbi,176,,"Rua Catumbi, 176",-23.5366441,-46.5994698,Não especificada,
2933449202,Sem Nome Registrado,Bar,Rua Catumbi,142,,"Rua Catumbi, 142",-23.5368765,-46.5993645,Não especificada,
2933449215,Sem Nome Registrado,Bar,Rua Catumbi,72,,"Rua Catumbi, 72",-23.5374427,-46.5991093,Não especificada,
2933449225,Sem Nome Registrado,Bar,Rua Catumbi,22,,"Rua Catumbi, 22",-23.5378908,-46.5989082,Não especificada,
3157300013,Enoteca De Belém,Restaurante,Travessa Marta Pinto,10,,"Travessa Marta Pinto, 10",38.6976284,-9.2024813,portuguese;wine bar,
3256355414,Amazon Beer,Pub/Bar,,"Galpão 1, Estação das Docas",,Endereço não disponível no OSM (Apenas Coordenadas),-1.4494188,-48.500812,Não especificada,
3427991590,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4766997,-48.454405,Não especificada,
3437545874,Loja Petrosul,Loja de Conveniência,Rua Paulo Andrighetti,1484,,"Rua Paulo Andrighetti, 1484",-23.5240961,-46.6065882,Não especificada,
3447324586,Sem Nome Registrado,Fast Food/Lanchonete,Rua 21 de Abril,935,,"Rua 21 de Abril, 935",-23.5421747,-46.6062125,Não especificada,
3447498690,Sem Nome Registrado,Pub/Bar,Rua Paulo Andrighetti,452,,"Rua Paulo Andrighetti, 452",-23.5265066,-46.6061071,Não especificada,
3451020830,Lanchonete Classe Imperial,Fast Food/Lanchonete,Rua Marcos Arruda,240,,"Rua Marcos Arruda, 240",-23.5361573,-46.6023226,Não especificada,
3475336531,Sprionter Lanchonete,Fast Food/Lanchonete,Rua Bresser,553,,"Rua Bresser, 553",-23.53552,-46.6102894,Não especificada,
3475336534,Sem Nome Registrado,Pub/Bar,Rua Bresser,363,,"Rua Bresser, 363",-23.534348,-46.6116486,Não especificada,
3479723332,Sem Nome Registrado,Pub/Bar,Rua Cachoeira,402,,"Rua Cachoeira, 402",-23.5345371,-46.6026904,Não especificada,
3500114673,Pizzaria Nova São Paulo,Restaurante,Rua Engenheiro Andrade Junior,254,,"Rua Engenheiro Andrade Junior, 254",-23.5378451,-46.5840364,pizza,
3505736418,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,1130,,"Avenida Celso Garcia, 1130",-23.5383497,-46.6014356,Não especificada,
3505736419,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,866,,"Avenida Celso Garcia, 866",-23.5387233,-46.6040144,Não especificada,
3505736423,Lanchonete e Padaria do Ben,Fast Food/Lanchonete,Avenida Celso Garcia,840,,"Avenida Celso Garcia, 840",-23.5387886,-46.6042269,Não especificada,
3512795190,Sem Nome Registrado,Pub/Bar,Rua Joaquim Carlos,211,,"Rua Joaquim Carlos, 211",-23.5344389,-46.6047572,Não especificada,
3514967898,Sem Nome Registrado,Pub/Bar,Rua José Monteiro,341,,"Rua José Monteiro, 341",-23.5420302,-46.606079,Não especificada,
3514967900,Uni Restaurante,Restaurante,Rua José Monteiro,89,,"Rua José Monteiro, 89",-23.5398832,-46.6063967,regional,
3531384147,Sem Nome Registrado,Pub/Bar,Rua Behring,272,,"Rua Behring, 272",-23.536428,-46.6049809,Não especificada,
3531384151,Sem Nome Registrado,Pub/Bar,Rua Julio César da Silva,172,,"Rua Julio César da Silva, 172",-23.5373067,-46.6052545,Não especificada,
3582226497,Manjar das Garças,Restaurante,Passagem Carneiro da Rocha,,Cidade Velha,Passagem Carneiro da Rocha - Cidade Velha,-1.4647215,-48.505937,Não especificada,
3592514414,Nune’s Real Marisqueira,Restaurante,Rua Bartolomeu Dias,172 E - F,,"Rua Bartolomeu Dias, 172 E - F",38.69511,-9.2145416,regional;seafood,
3601734671,Churrascaria Tucuruvi,Restaurante,Travessa Benjamin Constant,,Batista Campos,Travessa Benjamin Constant - Batista Campos,-1.4581073,-48.4875068,gaucho;barbecue,
3601734673,Domino's,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4542961,-48.4860355,pizza,
3601734674,The Burger Spot,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540242,-48.4860962,burger,
3601734676,La Pizzeria n'Amazônia,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4557817,-48.5044744,pizza;italian,
3601734677,Panificadora Suprema,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.452553,-48.4728704,Não especificada,
3601734678,PizzaH!,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4554213,-48.4855143,pizza,
3601734679,Páprika,Restaurante,Rua Padre Champagnat,302,,"Rua Padre Champagnat, 302",-1.4559692,-48.5055536,italian,
3601734681,Spoleto,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4542405,-48.4860526,italian,
3601734684,Sem Nome Registrado,Depósito de Bebidas,Avenida Comandante Brás de Aguiar,,Nazaré,Avenida Comandante Brás de Aguiar - Nazaré,-1.454507,-48.4867364,Não especificada,
3603480173,Lanchonete Alento,Restaurante,Rua Gonçalves Dias,241,,"Rua Gonçalves Dias, 241",-23.5362596,-46.6032775,regional;burger;sandwich,
3603529530,Sem Nome Registrado,Pub/Bar,Rua Cachoeira,363,,"Rua Cachoeira, 363",-23.534675,-46.6024244,Não especificada,
3608200634,Bar do Gio,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4541719,-48.4841068,Não especificada,
3608200635,Café com Arte,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4542416,-48.4870891,Não especificada,
3608200637,Divino Sabor,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4539743,-48.4861076,brazilian,
3608200638,Habib's,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4531858,-48.4826042,middle_eastern,
3608200640,Panificadora Camões,Café,Avenida Comandante Brás de Aguiar,,Nazaré,Avenida Comandante Brás de Aguiar - Nazaré,-1.4545347,-48.4870083,Não especificada,
3608200641,Spazio Verdi,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4544907,-48.484165,brazilian,
3608431324,Beto Grill,Restaurante,Travessa Doutor Moraes,581,,"Travessa Doutor Moraes, 581",-1.4579762,-48.4880105,Não especificada,
3608431326,Café da Fox,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4576119,-48.4889091,Não especificada,
3608431334,Giraffas,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4527401,-48.4953912,burger,
3608431336,La Traviata,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4502719,-48.486149,italian,
3608431337,Midori Sushi,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4498656,-48.491242,sushi,
3608431338,Miyagi Sushi Bar,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.45586,-48.4857532,sushi,
3608431343,Privilège Restô,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4589448,-48.4891147,Não especificada,
3608431346,Sansei Temakeria,Restaurante,,,Batista Campos,Endereço não disponível no OSM (Apenas Coordenadas),-1.4613677,-48.488317,sushi,
3608431368,Bar Buchacho,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.457245,-48.4885009,Não especificada,
3608431370,Tapioquinha de Mosqueiro,Café,,,Batista Campos,Endereço não disponível no OSM (Apenas Coordenadas),-1.4615134,-48.4884439,brazilian;paraense,
3645422448,Espetaria,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4482647,-48.4853112,barbecue,
3645422449,La Lucha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4558686,-48.4918061,burger,
3645422450,Roxy Bar,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4411559,-48.4896968,brazilian,
3670227774,Subway,Fast Food/Lanchonete,Travessa Barão do Triunfo,,,Travessa Barão do Triunfo,-1.4321484,-48.4630965,burger,
3670227778,Frangão da Duque,Restaurante,Avenida João Paulo II,,Marco,Avenida João Paulo II - Marco,-1.444865,-48.4606502,chicken,
3670258754,Rota 66,Pub/Bar,Travessa Angustura,,Marco,Travessa Angustura - Marco,-1.4348624,-48.4570242,Não especificada,
3670258765,Centra,Loja de Conveniência,Travessa Chaco,,Marco,Travessa Chaco - Marco,-1.4454857,-48.4592916,Não especificada,
3670828708,Sem Nome Registrado,Pub/Bar,Rua Bresser,667,,"Rua Bresser, 667",-23.5362353,-46.6094786,Não especificada,
3673957209,Sem Nome Registrado,Pub/Bar,Rua Siqueira Bueno,839,,"Rua Siqueira Bueno, 839",-23.546026,-46.5920024,Não especificada,
3725491913,Pizza Vitoria,Fast Food/Lanchonete,Rua Siqueira Bueno,1127,,"Rua Siqueira Bueno, 1127",-23.5480167,-46.5901652,pizza,
3823594179,Sem Nome Registrado,Loja de Conveniência,Rua Cachoeira,,,Rua Cachoeira,-23.5346441,-46.6036879,Não especificada,
3885182698,Associação Perimetral,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4680442,-48.4489933,Não especificada,
3886521202,"Centro Social e Comunitário ""Fortaleza Belo Horizonte""",Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4632098,-48.4495883,Não especificada,
3886521204,Associação Unidos na Luta,Centro Comunitário,Rua Universal,,Terra Firme,Rua Universal - Terra Firme,-1.4616939,-48.4505261,Não especificada,
3897929818,Nacional,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6919435,-9.2139781,Não especificada,
3910652437,Sem Nome Registrado,Pub/Bar,Rua José Monteiro,229,,"Rua José Monteiro, 229",-23.5411371,-46.6062416,Não especificada,
3940801064,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,2500,,"Avenida Celso Garcia, 2500",-23.5365137,-46.5881312,Não especificada,
3940801072,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,1063,,"Avenida Celso Garcia, 1063",-23.5382056,-46.6021215,Não especificada,
3940801073,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,1150,,"Avenida Celso Garcia, 1150",-23.538347,-46.6012521,Não especificada,
3940801074,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,2064,,"Avenida Celso Garcia, 2064",-23.5371311,-46.5923677,Não especificada,
3944598678,Centro Comunitário Bom Jesus,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4503542,-48.4485462,Não especificada,
3944598692,Centro Comunitário Cipriano Santos,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4483058,-48.4529209,Não especificada,
3944598695,Centro Social e Comunitário 2 de Junho,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4533093,-48.453209,Não especificada,
3944912685,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,1395,,"Avenida Celso Garcia, 1395",-23.5379982,-46.5988471,Não especificada,
3944912689,Sem Nome Registrado,Pub/Bar,Avenida Celso Garcia,2724,,"Avenida Celso Garcia, 2724",-23.5360362,-46.5859045,Não especificada,
3944952091,Conselho Comunitário de Segurança Pública,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4535398,-48.4529752,Não especificada,
3944952098,Associação dos Amigos da Terra Firme,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4598818,-48.4502732,Não especificada,
3944952103,Associação de Moradores Gabriel Pimenta,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.460986,-48.452007,Não especificada,
3946633244,"Centro Comunitário ""Nova Terra Firme""",Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.464758,-48.4532667,Não especificada,
3948869517,Centro comunitário Parque Amazônia,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4642255,-48.4505378,Não especificada,
3969278846,Sem Nome Registrado,Fast Food/Lanchonete,Rua Passos,134,,"Rua Passos, 134",-23.5384093,-46.5936788,Não especificada,
4026645270,"Filhos e Amigos de Cururupu ""Tambor de Criola""",Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4573853,-48.4571658,Não especificada,
4026645273,Centro Comunitário Universal,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4629107,-48.4483259,Não especificada,
4026645276,"Associação dos Moradores ""Santo Agostinho""",Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4510589,-48.4559128,Não especificada,
4063571525,Sem Nome Registrado,Pub/Bar,Rua Catumbi,871,,"Rua Catumbi, 871",-23.5308133,-46.6022557,Não especificada,
4063571526,Sem Nome Registrado,Pub/Bar,Rua Catumbi,495,,"Rua Catumbi, 495",-23.5339416,-46.600858,Não especificada,
4063571529,Sem Nome Registrado,Pub/Bar,Rua Catumbi,339,,"Rua Catumbi, 339",-23.5352539,-46.600288,Não especificada,
4078604110,Balneário Belezinha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.1475427,-48.356993,Não especificada,
4081421595,Uatá?!,Fast Food/Lanchonete,Travessa Padre Eutíquio,1773,Batista Campos,"Travessa Padre Eutíquio, 1773 - Batista Campos",-1.4611759,-48.4896737,burger,
4088557910,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4736327,-48.4515342,Não especificada,
4091048495,Gilson's Lanches,Fast Food/Lanchonete,Avenida Engenheiro Fernando Guilhon,1425,Batista Campos,"Avenida Engenheiro Fernando Guilhon, 1425 - Batista Campos",-1.4654181,-48.4862823,Não especificada,
4161794849,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6986235,-9.2258887,Não especificada,
4161794850,Honorato Sushi,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6980549,-9.2246577,Não especificada,
4207617289,Domino's,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6999608,-9.2266445,pizza,
4226590369,Céu na Boca,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6949778,-9.2134616,Não especificada,
4226590370,O Recanto,Restaurante,Rua da Praia do Bom-Sucesso,24,,"Rua da Praia do Bom-Sucesso, 24",38.6947665,-9.2130346,Não especificada,
4226590371,Restaurante O Navegador,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6947688,-9.2140787,portuguese,
4235051744,Lá no Ernani,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4618194,-48.5008726,Não especificada,
4235051753,Cantinho Paraense,Fast Food/Lanchonete,Rua de Óbidos,,,Rua de Óbidos,-1.462465,-48.5018157,regional,
